Pixel 1,Pixel 1,Pixel 2,Pixel 2,Pixel 3,Pixel 3,Pixel 4,Pixel 4,Pixel 5,Pixel 5,Pixel 6,Pixel 6,Pixel 7,Pixel 7,Pixel 8,Pixel 8
Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density
V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2
1.3864,-0.14335398230088495,1.3864,-0.14303539823008848,1.3864,-0.14292035398230088,1.3864,-0.14302654867256634,1.3864,-0.1428230088495575,1.3863,-0.14290265486725662,1.3864,-0.142858407079646,1.3847,-0.003914690265486726
1.4064,-0.14191150442477873,1.4063,-0.14165486725663717,1.4063,-0.14142477876106194,1.4064,-0.14149557522123896,1.4063,-0.14143362831858405,1.4063,-0.1414424778761062,1.4063,-0.14133628318584068,1.4047,-0.0039130088495575215
1.4264,-0.14024778761061946,1.4264,-0.13999999999999999,1.4263,-0.13986725663716815,1.4264,-0.13998230088495572,1.4264,-0.13978761061946904,1.4264,-0.13965486725663717,1.4264,-0.1398141592920354,1.4248,-0.0039053982300884956
1.4468,-0.13846902654867255,1.4467,-0.1383716814159292,1.4467,-0.13827433628318583,1.4468,-0.13816814159292035,1.4467,-0.13819469026548672,1.4467,-0.13815044247787608,1.4467,-0.138,1.4451,-0.003889646017699115
1.4669,-0.13700884955752213,1.4668,-0.13674336283185842,1.4668,-0.13649557522123892,1.4668,-0.13669911504424778,1.4668,-0.13671681415929204,1.4668,-0.13671681415929204,1.4668,-0.1366371681415929,1.4652,-0.0038857522123893805
1.4869,-0.13513274336283185,1.4868,-0.1351504424778761,1.4868,-0.13507079646017697,1.4868,-0.13488495575221238,1.4868,-0.1351504424778761,1.4868,-0.1347079646017699,1.4868,-0.13491150442477876,1.4853,-0.0038819469026548674
1.5069,-0.13338938053097346,1.5069,-0.13338938053097346,1.5069,-0.1334778761061947,1.5069,-0.1334159292035398,1.5068,-0.13327433628318583,1.5068,-0.13324778761061945,1.5068,-0.13307964601769912,1.5053,-0.003870265486725663
1.527,-0.13184070796460173,1.5269,-0.13168141592920354,1.5269,-0.1316371681415929,1.527,-0.13146902654867254,1.5269,-0.13156637168141594,1.5269,-0.13156637168141594,1.5269,-0.13161946902654867,1.5254,-0.0038635398230088495
1.547,-0.13001769911504424,1.5469,-0.13015044247787608,1.5469,-0.1301150442477876,1.547,-0.12991150442477875,1.5469,-0.13002654867256636,1.5469,-0.13006194690265485,1.5469,-0.12999115044247786,1.5454,-0.003848318584070796
1.567,-0.1285309734513274,1.567,-0.12854867256637167,1.567,-0.12860176991150443,1.567,-0.12828318584070797,1.567,-0.12835398230088493,1.567,-0.12834513274336284,1.567,-0.12823893805309733,1.5656,-0.003829734513274336
1.5871,-0.12714159292035396,1.587,-0.12699115044247788,1.587,-0.12692920353982298,1.587,-0.12632743362831858,1.587,-0.12669026548672568,1.587,-0.1268141592920354,1.587,-0.12669911504424777,1.5856,-0.0038192035398230085
1.6072,-0.12530088495575223,1.6071,-0.1253716814159292,1.6071,-0.12516814159292033,1.6071,-0.12502654867256638,1.6071,-0.12502654867256638,1.6071,-0.1250442477876106,1.6071,-0.1251858407079646,1.6057,-0.0038087610619469024
1.6272,-0.12357522123893804,1.6271,-0.12350442477876107,1.6271,-0.12326548672566372,1.6271,-0.12356637168141593,1.6271,-0.12353982300884957,1.6271,-0.12329203539823008,1.6271,-0.12336283185840709,1.6257,-0.0037938053097345127
